0.000000000000000000e+00,5.964912280701755165e-01,4.905660377358490587e-01,6.440677966101695517e-01,7.096774193548387455e-01,5.714285714285713969e-01,6.206896551724138122e-01,5.185185185185186008e-01,5.714285714285713969e-01,6.666666666666667407e-01
5.964912280701755165e-01,0.000000000000000000e+00,5.714285714285713969e-01,5.185185185185186008e-01,5.185185185185186008e-01,6.440677966101695517e-01,5.714285714285713969e-01,4.000000000000000222e-01,5.454545454545454142e-01,4.615384615384615641e-01
4.905660377358490587e-01,5.714285714285713969e-01,0.000000000000000000e+00,6.666666666666667407e-01,7.500000000000000000e-01,5.454545454545454142e-01,5.185185185185186008e-01,5.964912280701755165e-01,5.185185185185186008e-01,6.440677966101695517e-01
6.440677966101695517e-01,5.185185185185186008e-01,6.666666666666667407e-01,0.000000000000000000e+00,6.206896551724138122e-01,6.885245901639344135e-01,7.692307692307691624e-01,5.714285714285713969e-01,6.206896551724138122e-01,5.185185185185186008e-01
7.096774193548387455e-01,5.185185185185186008e-01,7.500000000000000000e-01,6.206896551724138122e-01,0.000000000000000000e+00,6.206896551724138122e-01,6.666666666666667407e-01,5.714285714285713969e-01,7.500000000000000000e-01,5.454545454545454142e-01
5.714285714285713969e-01,6.440677966101695517e-01,5.454545454545454142e-01,6.885245901639344135e-01,6.206896551724138122e-01,0.000000000000000000e+00,6.440677966101695517e-01,5.964912280701755165e-01,7.096774193548387455e-01,5.714285714285713969e-01
6.206896551724138122e-01,5.714285714285713969e-01,5.185185185185186008e-01,7.692307692307691624e-01,6.666666666666667407e-01,6.440677966101695517e-01,0.000000000000000000e+00,5.185185185185186008e-01,6.440677966101695517e-01,7.096774193548387455e-01
5.185185185185186008e-01,4.000000000000000222e-01,5.964912280701755165e-01,5.714285714285713969e-01,5.714285714285713969e-01,5.964912280701755165e-01,5.185185185185186008e-01,0.000000000000000000e+00,6.206896551724138122e-01,5.185185185185186008e-01
5.714285714285713969e-01,5.454545454545454142e-01,5.185185185185186008e-01,6.206896551724138122e-01,7.500000000000000000e-01,7.096774193548387455e-01,6.440677966101695517e-01,6.206896551724138122e-01,0.000000000000000000e+00,6.666666666666667407e-01
6.666666666666667407e-01,4.615384615384615641e-01,6.440677966101695517e-01,5.185185185185186008e-01,5.454545454545454142e-01,5.714285714285713969e-01,7.096774193548387455e-01,5.185185185185186008e-01,6.666666666666667407e-01,0.000000000000000000e+00
