0.000000000000000000e+00,9.749999999999999778e-01,9.876543209876542662e-01,9.620253164556962222e-01,1.000000000000000000e+00,9.350649350649350433e-01,9.876543209876542662e-01,9.876543209876542662e-01,9.487179487179486781e-01,9.350649350649350433e-01
9.749999999999999778e-01,0.000000000000000000e+00,9.876543209876542662e-01,9.876543209876542662e-01,9.487179487179486781e-01,9.876543209876542662e-01,9.876543209876542662e-01,9.620253164556962222e-01,9.876543209876542662e-01,9.749999999999999778e-01
9.876543209876542662e-01,9.876543209876542662e-01,0.000000000000000000e+00,9.350649350649350433e-01,9.749999999999999778e-01,9.350649350649350433e-01,9.210526315789473450e-01,9.066666666666666208e-01,9.350649350649350433e-01,9.620253164556962222e-01
9.620253164556962222e-01,9.876543209876542662e-01,9.350649350649350433e-01,0.000000000000000000e+00,9.350649350649350433e-01,9.620253164556962222e-01,9.487179487179486781e-01,9.620253164556962222e-01,9.487179487179486781e-01,9.876543209876542662e-01
1.000000000000000000e+00,9.487179487179486781e-01,9.749999999999999778e-01,9.350649350649350433e-01,0.000000000000000000e+00,9.620253164556962222e-01,9.487179487179486781e-01,9.487179487179486781e-01,9.749999999999999778e-01,9.876543209876542662e-01
9.350649350649350433e-01,9.876543209876542662e-01,9.350649350649350433e-01,9.620253164556962222e-01,9.620253164556962222e-01,0.000000000000000000e+00,9.876543209876542662e-01,9.620253164556962222e-01,9.749999999999999778e-01,9.350649350649350433e-01
9.876543209876542662e-01,9.876543209876542662e-01,9.210526315789473450e-01,9.487179487179486781e-01,9.487179487179486781e-01,9.876543209876542662e-01,0.000000000000000000e+00,9.066666666666666208e-01,9.620253164556962222e-01,9.350649350649350433e-01
9.876543209876542662e-01,9.620253164556962222e-01,9.066666666666666208e-01,9.620253164556962222e-01,9.487179487179486781e-01,9.620253164556962222e-01,9.066666666666666208e-01,0.000000000000000000e+00,9.620253164556962222e-01,9.749999999999999778e-01
9.487179487179486781e-01,9.876543209876542662e-01,9.350649350649350433e-01,9.487179487179486781e-01,9.749999999999999778e-01,9.749999999999999778e-01,9.620253164556962222e-01,9.620253164556962222e-01,0.000000000000000000e+00,1.000000000000000000e+00
9.350649350649350433e-01,9.749999999999999778e-01,9.620253164556962222e-01,9.876543209876542662e-01,9.876543209876542662e-01,9.350649350649350433e-01,9.350649350649350433e-01,9.749999999999999778e-01,1.000000000000000000e+00,0.000000000000000000e+00
