0.000000000000000000e+00,7.222222222222222099e-01,7.567567567567567988e-01,7.733333333333333171e-01,7.042253521126760063e-01,7.397260273972603439e-01,7.397260273972603439e-01,6.857142857142857206e-01,6.857142857142857206e-01,6.666666666666667407e-01
7.222222222222222099e-01,0.000000000000000000e+00,7.222222222222222099e-01,7.042253521126760063e-01,7.042253521126760063e-01,7.397260273972603439e-01,7.397260273972603439e-01,7.042253521126760063e-01,6.666666666666667407e-01,7.397260273972603439e-01
7.567567567567567988e-01,7.222222222222222099e-01,0.000000000000000000e+00,6.470588235294116863e-01,7.397260273972603439e-01,7.222222222222222099e-01,7.042253521126760063e-01,6.268656716417910779e-01,6.666666666666667407e-01,6.857142857142857206e-01
7.733333333333333171e-01,7.042253521126760063e-01,6.470588235294116863e-01,0.000000000000000000e+00,7.042253521126760063e-01,5.625000000000000000e-01,7.397260273972603439e-01,6.268656716417910779e-01,6.666666666666667407e-01,8.205128205128204844e-01
7.042253521126760063e-01,7.042253521126760063e-01,7.397260273972603439e-01,7.042253521126760063e-01,0.000000000000000000e+00,7.567567567567567988e-01,8.641975308641975939e-01,6.857142857142857206e-01,7.567567567567567988e-01,6.268656716417910779e-01
7.397260273972603439e-01,7.397260273972603439e-01,7.222222222222222099e-01,5.625000000000000000e-01,7.567567567567567988e-01,0.000000000000000000e+00,7.042253521126760063e-01,7.733333333333333171e-01,7.042253521126760063e-01,8.205128205128204844e-01
7.397260273972603439e-01,7.397260273972603439e-01,7.042253521126760063e-01,7.397260273972603439e-01,8.641975308641975939e-01,7.042253521126760063e-01,0.000000000000000000e+00,6.060606060606060774e-01,6.060606060606060774e-01,7.222222222222222099e-01
6.857142857142857206e-01,7.042253521126760063e-01,6.268656716417910779e-01,6.268656716417910779e-01,6.857142857142857206e-01,7.733333333333333171e-01,6.060606060606060774e-01,0.000000000000000000e+00,6.666666666666667407e-01,7.222222222222222099e-01
6.857142857142857206e-01,6.666666666666667407e-01,6.666666666666667407e-01,6.666666666666667407e-01,7.567567567567567988e-01,7.042253521126760063e-01,6.060606060606060774e-01,6.666666666666667407e-01,0.000000000000000000e+00,6.470588235294116863e-01
6.666666666666667407e-01,7.397260273972603439e-01,6.857142857142857206e-01,8.205128205128204844e-01,6.268656716417910779e-01,8.205128205128204844e-01,7.222222222222222099e-01,7.222222222222222099e-01,6.470588235294116863e-01,0.000000000000000000e+00
